scenario,policy,scenario_seed,requests,delivered,on_time,rejected,priority_requests,priority_on_time,unfinished,travel_ticks,distance,energy_used,energy_charged,delay,reward,on_time_rate,completion_rate,priority_service,distance_per_delivery,mean_delay,latency_median_ms
energy_constraint,planner,1003082,22,15,10,2,11,6,5,48,43,43,34,67,-30.310000000000016,0.45454545454545453,0.6818181818181818,0.5454545454545454,2.8666666666666667,4.466666666666667,0.021933000027729577
energy_constraint,planner,1003083,30,11,5,11,8,2,8,37,31,31,25,62,-278.0499999999999,0.16666666666666666,0.36666666666666664,0.25,2.8181818181818183,5.636363636363637,0.02211299999999028
energy_constraint,planner,1003084,27,11,7,9,10,4,7,43,37,37,31,54,-228.99,0.25925925925925924,0.4074074074074074,0.4,3.3636363636363638,4.909090909090909,0.02170249999267071
energy_constraint,planner,1003085,27,16,8,4,3,1,7,68,56,56,50,63,-44.150000000000006,0.2962962962962963,0.5925925925925926,0.3333333333333333,3.5,3.9375,0.007696000011492288
energy_constraint,planner,1003086,31,15,9,10,9,6,6,68,54,54,48,93,-94.61999999999996,0.2903225806451613,0.4838709677419355,0.6666666666666666,3.6,6.2,0.0083325000161949
energy_constraint,planner,1003087,26,18,6,4,6,2,4,81,68,68,48,97,42.58,0.23076923076923078,0.6923076923076923,0.3333333333333333,3.7777777777777777,5.388888888888889,0.007025000002158777
energy_constraint,planner,1003088,31,22,6,7,6,0,2,78,64,64,48,117,32.03,0.1935483870967742,0.7096774193548387,0.0,2.909090909090909,5.318181818181818,0.007185499981687826
energy_constraint,planner,1003089,31,17,8,10,10,5,4,75,59,59,44,99,-62.06000000000001,0.25806451612903225,0.5483870967741935,0.5,3.4705882352941178,5.823529411764706,0.0073159999942618015
energy_constraint,planner,1003090,33,11,5,12,7,1,10,49,37,37,37,33,-269.42999999999995,0.15151515151515152,0.3333333333333333,0.14285714285714285,3.3636363636363638,3.0,0.012348499978998007
energy_constraint,planner,1003091,35,13,5,15,8,1,7,67,51,51,45,61,-228.70000000000005,0.14285714285714285,0.37142857142857144,0.125,3.923076923076923,4.6923076923076925,0.009158499977957035
energy_constraint,planner,1003092,32,20,8,9,7,2,3,71,67,67,60,143,-39.3,0.25,0.625,0.2857142857142857,3.35,7.15,0.006945499990251847
energy_constraint,planner,1003093,32,8,3,14,7,0,10,32,26,26,26,52,-413.2900000000001,0.09375,0.25,0.0,3.25,6.5,0.021652500009849973
energy_constraint,planner,1003094,25,18,10,2,7,4,5,76,60,60,50,79,76.15000000000002,0.4,0.72,0.5714285714285714,3.3333333333333335,4.388888888888889,0.0072610000074746495
energy_constraint,planner,1003095,36,21,10,11,7,4,4,75,59,59,50,110,-39.85000000000001,0.2777777777777778,0.5833333333333334,0.5714285714285714,2.8095238095238093,5.238095238095238,0.007265999983019356
energy_constraint,planner,1003096,26,21,11,1,4,2,4,76,68,68,50,98,96.64999999999995,0.4230769230769231,0.8076923076923077,0.5,3.238095238095238,4.666666666666667,0.0067654999895694345
energy_constraint,planner,1003097,26,19,8,4,10,4,3,74,60,60,52,136,92.16999999999996,0.3076923076923077,0.7307692307692307,0.4,3.1578947368421053,7.157894736842105,0.006890999998176994
energy_constraint,planner,1003098,28,20,9,5,10,6,3,77,67,67,50,142,87.95000000000006,0.32142857142857145,0.7142857142857143,0.6,3.35,7.1,0.006990999992240177
energy_constraint,planner,1003099,27,13,9,7,6,4,7,48,38,38,35,55,-129.14999999999998,0.3333333333333333,0.48148148148148145,0.6666666666666666,2.923076923076923,4.230769230769231,0.02071149998528199
energy_constraint,planner,1003100,31,12,7,12,9,3,7,47,39,39,33,73,-284.82,0.22580645161290322,0.3870967741935484,0.3333333333333333,3.25,6.083333333333333,0.020941499968785138
energy_constraint,planner,1003101,35,20,10,8,6,1,7,59,53,53,52,68,-89.38,0.2857142857142857,0.5714285714285714,0.16666666666666666,2.65,3.4,0.009634500031552307
energy_constraint,planner,1003102,30,19,11,7,5,3,4,72,64,64,50,107,-11.749999999999986,0.36666666666666664,0.6333333333333333,0.6,3.3684210526315788,5.631578947368421,0.006579999990208307
energy_constraint,planner,1003103,33,16,8,12,10,5,5,72,60,60,58,91,-58.52000000000002,0.24242424242424243,0.48484848484848486,0.5,3.75,5.6875,0.006705499970394158
energy_constraint,planner,1003104,27,19,9,4,10,3,4,75,62,62,49,97,76.83999999999997,0.3333333333333333,0.7037037037037037,0.3,3.263157894736842,5.105263157894737,0.006755000015346013
energy_constraint,planner,1003105,27,11,10,6,5,1,10,46,36,36,36,1,-203.49,0.37037037037037035,0.4074074074074074,0.2,3.272727272727273,0.09090909090909091,0.013135000017427956
energy_constraint,planner,1003106,38,12,8,19,7,3,7,49,39,39,39,62,-329.5099999999998,0.21052631578947367,0.3157894736842105,0.42857142857142855,3.25,5.166666666666667,0.020931499989274016
energy_constraint,planner,1003107,33,20,7,9,9,3,4,72,64,64,55,158,-47.800000000000004,0.21212121212121213,0.6060606060606061,0.3333333333333333,3.2,7.9,0.006960999996863393
energy_constraint,planner,1003108,26,12,6,7,4,1,7,47,43,43,34,60,-170.01,0.23076923076923078,0.46153846153846156,0.25,3.5833333333333335,5.0,0.02104199998598233
energy_constraint,planner,1003109,23,15,10,0,3,1,8,61,49,49,43,27,0.3300000000000267,0.43478260869565216,0.6521739130434783,0.3333333333333333,3.2666666666666666,1.8,0.008393000001660766
energy_constraint,planner,1003110,25,22,13,1,8,5,2,75,61,61,48,50,214.0300000000001,0.52,0.88,0.625,2.772727272727273,2.272727272727273,0.006715000012036398
energy_constraint,planner,1003111,27,12,6,8,7,2,7,42,40,40,34,54,-191.41000000000003,0.2222222222222222,0.4444444444444444,0.2857142857142857,3.3333333333333335,4.5,0.020922000004475194
energy_constraint,planner,1003112,24,8,4,8,2,1,8,37,29,29,22,55,-225.02999999999997,0.16666666666666666,0.3333333333333333,0.5,3.625,6.875,0.02132700001311605
energy_constraint,planner,1003113,22,8,7,4,4,0,10,36,30,30,30,2,-202.3,0.3181818181818182,0.36363636363636365,0.0,3.75,0.25,0.02115649996881075
energy_constraint,planner,1003114,35,18,8,12,6,0,5,68,58,58,54,94,-133.71000000000004,0.22857142857142856,0.5142857142857142,0.0,3.2222222222222223,5.222222222222222,0.006760000019312429
energy_constraint,planner,1003115,34,13,8,14,9,2,7,49,45,45,40,59,-278.29999999999995,0.23529411764705882,0.38235294117647056,0.2222222222222222,3.4615384615384617,4.538461538461538,0.02096200000778481
energy_constraint,planner,1003116,25,19,11,4,4,3,2,79,63,63,51,93,81.85999999999999,0.44,0.76,0.75,3.3157894736842106,4.894736842105263,0.006494499984910362
energy_constraint,planner,1003117,40,22,13,14,11,8,4,73,67,67,56,117,-13.989999999999988,0.325,0.55,0.7272727272727273,3.0454545454545454,5.318181818181818,0.00680499996974504
energy_constraint,planner,1003118,27,18,9,4,6,2,5,69,68,68,59,59,65.19000000000003,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.7777777777777777,3.2777777777777777,0.00672549998625982
energy_constraint,planner,1003119,21,16,10,0,5,4,5,69,54,54,46,43,63.80999999999992,0.47619047619047616,0.7619047619047619,0.8,3.375,2.6875,0.007235999959220862
energy_constraint,planner,1003120,28,20,10,4,7,4,4,75,67,67,54,97,85.34,0.35714285714285715,0.7142857142857143,0.5714285714285714,3.35,4.85,0.0071004999995238904
energy_constraint,planner,1003121,34,9,3,18,10,1,7,36,31,31,28,55,-383.41999999999996,0.08823529411764706,0.2647058823529412,0.1,3.4444444444444446,6.111111111111111,0.021396999983380738
energy_constraint,planner,1003122,23,18,13,0,6,4,5,72,65,65,54,26,135.59,0.5652173913043478,0.782608695652174,0.6666666666666666,3.611111111111111,1.4444444444444444,0.0067250000199692295
energy_constraint,planner,1003123,31,19,14,8,5,5,4,76,67,67,52,49,36.469999999999956,0.45161290322580644,0.6129032258064516,1.0,3.526315789473684,2.5789473684210527,0.006560000002764355
energy_constraint,planner,1003124,22,13,10,2,5,2,7,51,41,41,29,36,-20.05999999999996,0.45454545454545453,0.5909090909090909,0.4,3.1538461538461537,2.769230769230769,0.020841999997855964
energy_constraint,planner,1003125,23,19,9,2,6,3,2,76,67,67,54,49,105.04000000000003,0.391304347826087,0.8260869565217391,0.5,3.526315789473684,2.5789473684210527,0.006655000021282831
energy_constraint,planner,1003126,30,12,8,10,11,3,8,46,41,41,32,23,-250.67999999999998,0.26666666666666666,0.4,0.2727272727272727,3.4166666666666665,1.9166666666666667,0.021067000005814407
energy_constraint,planner,1003127,28,22,12,3,5,3,3,77,65,65,46,102,120.91000000000003,0.42857142857142855,0.7857142857142857,0.6,2.9545454545454546,4.636363636363637,0.006624999969062628
energy_constraint,planner,1003128,25,13,9,5,8,4,7,48,44,44,41,62,-121.38999999999999,0.36,0.52,0.5,3.3846153846153846,4.769230769230769,0.020860999995875318
energy_constraint,planner,1003129,29,13,6,10,5,0,6,43,39,39,35,100,-257.75000000000006,0.20689655172413793,0.4482758620689655,0.0,3.0,7.6923076923076925,0.02071149998528199
energy_constraint,planner,1003130,28,19,12,4,7,4,5,76,63,63,52,41,70.12,0.42857142857142855,0.6785714285714286,0.5714285714285714,3.3157894736842106,2.1578947368421053,0.006705500027237576
energy_constraint,planner,1003131,28,19,11,6,8,5,3,74,62,62,49,77,77.69,0.39285714285714285,0.6785714285714286,0.625,3.263157894736842,4.052631578947368,0.007140500002833505
energy_constraint,planner,1003132,32,8,6,14,3,1,10,33,29,29,29,17,-368.8599999999999,0.1875,0.25,0.3333333333333333,3.625,2.125,0.021562999990010212
energy_constraint,planner,1003133,29,17,5,8,8,2,4,73,57,57,54,135,-39.75999999999997,0.1724137931034483,0.5862068965517241,0.25,3.3529411764705883,7.9411764705882355,0.006940999980997731
energy_constraint,planner,1003134,26,8,7,8,6,2,10,38,34,34,34,2,-282.11,0.2692307692307692,0.3076923076923077,0.3333333333333333,4.25,0.25,0.02140699999131357
energy_constraint,planner,1003135,35,20,10,11,6,4,4,75,65,65,47,127,-20.979999999999983,0.2857142857142857,0.5714285714285714,0.6666666666666666,3.25,6.35,0.006860999974378501
energy_constraint,planner,1003136,33,20,10,11,11,8,2,76,68,68,48,150,22.97999999999997,0.30303030303030304,0.6060606060606061,0.7272727272727273,3.4,7.5,0.0070504999882814445
energy_constraint,planner,1003137,30,20,7,6,8,2,4,74,66,66,53,164,-22.32,0.23333333333333334,0.6666666666666666,0.25,3.3,8.2,0.006909999996196348
energy_constraint,planner,1003138,25,21,11,3,5,3,1,72,66,66,54,100,145.54000000000013,0.44,0.84,0.6,3.142857142857143,4.761904761904762,0.007175999996889004
energy_constraint,planner,1003139,37,10,4,18,9,1,9,38,31,31,26,63,-392.59,0.10810810810810811,0.2702702702702703,0.1111111111111111,3.1,6.3,0.021537999998599844
energy_constraint,planner,1003140,39,17,11,17,13,7,5,54,50,50,45,70,-146.2999999999999,0.28205128205128205,0.4358974358974359,0.5384615384615384,2.9411764705882355,4.117647058823529,0.02006049999181414
energy_constraint,planner,1003141,32,15,7,10,10,3,7,64,52,52,46,78,-142.18999999999994,0.21875,0.46875,0.3,3.466666666666667,5.2,0.009249000015643105
energy_constraint,planner,1003142,30,10,6,13,9,2,7,44,38,38,37,60,-330.67999999999995,0.2,0.3333333333333333,0.2222222222222222,3.8,6.0,0.02063099998395046
energy_constraint,planner,1003143,34,8,6,16,5,2,10,29,29,29,29,4,-390.8599999999999,0.17647058823529413,0.23529411764705882,0.4,3.625,0.5,0.030836999968641976
energy_constraint,planner,1003144,31,16,11,7,9,3,8,54,50,50,42,36,-170.17999999999995,0.3548387096774194,0.5161290322580645,0.3333333333333333,3.125,2.25,0.020806000009088166
energy_constraint,planner,1003145,31,7,6,14,9,2,10,28,26,26,26,1,-378.99,0.1935483870967742,0.22580645161290322,0.2222222222222222,3.7142857142857144,0.14285714285714285,0.023655499973074257
energy_constraint,planner,1003146,21,16,13,0,3,2,5,52,52,52,43,18,38.880000000000024,0.6190476190476191,0.7619047619047619,0.6666666666666666,3.25,1.125,0.020320499999115782
energy_constraint,planner,1003147,27,11,6,9,6,3,7,45,37,37,35,45,-131.74999999999997,0.2222222222222222,0.4074074074074074,0.5,3.3636363636363638,4.090909090909091,0.020831499995210834
energy_constraint,planner,1003148,28,17,7,5,5,3,6,74,58,58,48,76,-8.170000000000016,0.25,0.6071428571428571,0.6,3.411764705882353,4.470588235294118,0.006936000005453025
energy_constraint,planner,1003149,23,16,6,3,2,1,4,81,68,68,46,114,12.109999999999971,0.2608695652173913,0.6956521739130435,0.5,4.25,7.125,0.006639999980961875
energy_constraint,ddqn_101,1003000,26,21,17,0,15,12,5,75,71,71,52,41,205.82000000000008,0.6538461538461539,0.8076923076923077,0.8,3.380952380952381,1.9523809523809523,0.12059150000709451
energy_constraint,ddqn_101,1003001,26,13,6,10,7,3,3,71,49,49,32,87,-151.63000000000002,0.23076923076923078,0.5,0.42857142857142855,3.769230769230769,6.6923076923076925,0.12580450001564714
energy_constraint,ddqn_101,1003002,24,21,15,0,4,4,3,70,62,62,48,44,167.62999999999997,0.625,0.875,1.0,2.9523809523809526,2.0952380952380953,0.11560899997675733
energy_constraint,ddqn_101,1003003,19,15,13,0,2,1,4,56,52,52,43,6,82.13,0.6842105263157895,0.7894736842105263,0.5,3.466666666666667,0.4,0.10876899997924738
energy_constraint,ddqn_101,1003004,30,14,8,10,8,2,6,62,48,48,32,67,-202.27999999999997,0.26666666666666666,0.4666666666666667,0.25,3.4285714285714284,4.785714285714286,0.1280080000185535
energy_constraint,ddqn_101,1003005,26,15,8,4,8,4,7,73,58,58,44,65,-73.20999999999998,0.3076923076923077,0.5769230769230769,0.5,3.8666666666666667,4.333333333333333,0.1280085000132658
energy_constraint,ddqn_101,1003006,42,20,11,16,9,4,6,73,69,69,48,92,-154.06999999999996,0.2619047619047619,0.47619047619047616,0.4444444444444444,3.45,4.6,0.13216450000186342
energy_constraint,ddqn_101,1003007,22,18,10,0,8,3,4,73,63,63,40,44,128.35000000000008,0.45454545454545453,0.8181818181818182,0.375,3.5,2.4444444444444446,0.11926950000429315
energy_constraint,ddqn_101,1003008,25,15,8,7,4,1,3,62,54,54,36,59,-63.99,0.32,0.6,0.25,3.6,3.933333333333333,0.11790849998760677
energy_constraint,ddqn_101,1003009,22,18,14,1,6,3,3,69,63,63,46,62,60.06000000000003,0.6363636363636364,0.8181818181818182,0.5,3.5,3.4444444444444446,0.11245449999819357
energy_constraint,ddqn_101,1003010,28,15,10,6,6,2,7,71,57,57,42,38,-68.28000000000006,0.35714285714285715,0.5357142857142857,0.3333333333333333,3.8,2.533333333333333,0.12721199999532473
energy_constraint,ddqn_101,1003011,39,19,12,15,14,7,5,69,65,65,48,64,-127.27,0.3076923076923077,0.48717948717948717,0.5,3.4210526315789473,3.3684210526315788,0.13147799998591836
energy_constraint,ddqn_101,1003012,24,17,9,1,8,5,6,68,53,53,34,57,93.84000000000009,0.375,0.7083333333333334,0.625,3.1176470588235294,3.3529411764705883,0.14697650001949114
energy_constraint,ddqn_101,1003013,25,14,7,5,11,5,6,74,64,64,48,132,-112.76999999999998,0.28,0.56,0.45454545454545453,4.571428571428571,9.428571428571429,0.1437969999926736
energy_constraint,ddqn_101,1003014,39,18,9,15,11,4,6,67,58,58,42,95,-161.03,0.23076923076923078,0.46153846153846156,0.36363636363636365,3.2222222222222223,5.277777777777778,0.1567814999816619
energy_constraint,ddqn_101,1003015,28,16,11,6,7,2,6,72,60,60,40,82,-85.45000000000003,0.39285714285714285,0.5714285714285714,0.2857142857142857,3.75,5.125,0.1385644999629676
energy_constraint,ddqn_101,1003016,31,14,10,10,10,3,7,67,59,59,44,38,-198.35999999999996,0.3225806451612903,0.45161290322580644,0.3,4.214285714285714,2.7142857142857144,0.1457694999942305
energy_constraint,ddqn_101,1003017,27,15,10,5,12,5,7,67,58,58,41,43,-125.68999999999997,0.37037037037037035,0.5555555555555556,0.4166666666666667,3.8666666666666667,2.8666666666666667,0.13737749998199433
energy_constraint,ddqn_101,1003018,35,15,8,15,10,2,5,69,59,59,45,88,-205.8,0.22857142857142856,0.42857142857142855,0.2,3.933333333333333,5.866666666666666,0.14044149997971545
energy_constraint,ddqn_101,1003019,21,18,12,0,6,5,3,71,60,60,39,48,159.44,0.5714285714285714,0.8571428571428571,0.8333333333333334,3.3333333333333335,2.6666666666666665,0.12197350000064944
energy_constraint,ddqn_101,1003020,34,16,7,13,12,3,5,76,59,59,40,104,-190.0,0.20588235294117646,0.47058823529411764,0.25,3.6875,6.5,0.12817350000204897
energy_constraint,ddqn_101,1003021,33,15,7,12,7,4,6,63,55,55,34,114,-106.91000000000001,0.21212121212121213,0.45454545454545453,0.5714285714285714,3.6666666666666665,7.6,0.13882999999736967
energy_constraint,ddqn_101,1003022,36,15,9,15,10,5,6,68,54,54,38,67,-175.61999999999998,0.25,0.4166666666666667,0.5,3.6,4.466666666666667,0.12903500001471002
energy_constraint,ddqn_101,1003023,32,14,7,12,8,2,6,74,65,65,46,56,-226.94,0.21875,0.4375,0.25,4.642857142857143,4.0,0.14229949999844393
energy_constraint,ddqn_101,1003024,34,15,7,13,4,0,6,65,57,57,42,79,-201.13000000000005,0.20588235294117646,0.4411764705882353,0.0,3.8,5.266666666666667,0.1334314999610342
energy_constraint,ddqn_101,1003025,33,19,8,10,8,2,4,75,63,63,48,99,-66.42000000000004,0.24242424242424243,0.5757575757575758,0.25,3.3157894736842106,5.2105263157894735,0.1315985000189812
energy_constraint,ddqn_101,1003026,25,15,12,2,6,5,8,65,51,51,36,31,-0.5399999999999778,0.48,0.6,0.8333333333333334,3.4,2.066666666666667,0.12293550000208597
energy_constraint,ddqn_101,1003027,23,16,9,2,2,0,5,72,62,62,42,120,-14.379999999999995,0.391304347826087,0.6956521739130435,0.0,3.875,7.5,0.12823349999280254
energy_constraint,ddqn_101,1003028,26,18,12,3,6,3,5,67,61,61,50,72,36.90000000000002,0.46153846153846156,0.6923076923076923,0.5,3.388888888888889,4.0,0.12558949998719982
energy_constraint,ddqn_101,1003029,29,16,8,7,8,3,6,72,56,56,38,117,-92.61999999999998,0.27586206896551724,0.5517241379310345,0.375,3.5,7.3125,0.12893450002593454
energy_constraint,ddqn_101,1003030,34,13,5,14,4,3,7,64,52,52,34,120,-226.76,0.14705882352941177,0.38235294117647056,0.75,4.0,9.23076923076923,0.13469799998233611
energy_constraint,ddqn_101,1003031,34,15,8,14,8,2,5,57,47,47,30,147,-247.74999999999991,0.23529411764705882,0.4411764705882353,0.25,3.1333333333333333,9.8,0.16382649999968635
energy_constraint,ddqn_101,1003032,35,14,10,13,15,7,8,63,62,62,42,63,-274.13,0.2857142857142857,0.4,0.4666666666666667,4.428571428571429,4.5,0.13594000000693995
energy_constraint,ddqn_101,1003033,35,17,6,14,12,1,4,76,60,60,52,153,-202.12999999999994,0.17142857142857143,0.4857142857142857,0.08333333333333333,3.5294117647058822,9.0,0.15489849999994476
energy_constraint,ddqn_101,1003034,28,15,8,8,6,1,5,81,61,61,42,88,-106.23000000000002,0.2857142857142857,0.5357142857142857,0.16666666666666666,4.066666666666666,5.866666666666666,0.13239049999924646
energy_constraint,ddqn_101,1003035,30,17,8,7,8,3,6,72,66,66,56,55,-47.98999999999994,0.26666666666666666,0.5666666666666667,0.375,3.8823529411764706,3.235294117647059,0.1368010000248887
energy_constraint,ddqn_101,1003036,33,16,9,10,5,2,7,75,63,63,50,72,-177.6,0.2727272727272727,0.48484848484848486,0.4,3.9375,4.5,0.14706149997323337
